com_fosnr,Address,Date,Consumption_Base_Load_kWh,Consumption_Cooking_Lighting_etc_kWh,Consumption_EV_Charging_kWh,Consumption_Heat_Pump_kWh,Grid_Feed_In_PV_kWh,Grid_Import_Total_kWh,PV_Production_kWh,Self_Consumption_PV_kWh,is_grid_disturbance,is_price_spike_response
4001,Wynemattestrasse 17,2021-04-01,3.467,11.4164,0,45.5435,0,54.9939,5.4329,5.4329,0,0
4001,Wynemattestrasse 17,2021-04-02,3.616,10.0043,0,49.7861,0,58.1524,5.2542,5.2542,0,0
4001,Wynemattestrasse 17,2021-04-03,3.35,8.509500000000001,0,47.1372,0.2678,53.5766,5.6881,5.4203,0,0
4001,Wynemattestrasse 17,2021-04-04,3.617,9.4951,0,52.0738,0.1396,58.7473,6.5779,6.4384,0,0
4001,Wynemattestrasse 17,2021-04-05,3.223,9.2729,0,42.4977,0.0196,47.9627,7.0504,7.0307,0,0
4001,Wynemattestrasse 17,2021-04-06,3.0100000000000002,8.2325,0,44.2415,0.7424,47.501,8.7252,7.9828,0,0
4001,Wynemattestrasse 17,2021-04-07,3.072,8.2486,0,43.3851,0.7182,46.952799999999996,8.4709,7.7527,0,0
4001,Wynemattestrasse 17,2021-04-08,2.838,10.955,0,41.2368,1.1436,47.1121,9.0615,7.9179,0,0
4001,Wynemattestrasse 17,2021-04-09,3.1510000000000002,7.9716,0,43.5466,2.0183,45.5652,11.1225,9.1042,0,0
4001,Wynemattestrasse 17,2021-04-10,3.049,10.1498,0,36.4766,2.0507999999999997,42.5423,9.184099999999999,7.1333,0,0
4001,Wynemattestrasse 17,2021-04-11,3.342,7.402,0,41.818,2.7306,45.8857,9.407,6.6764,0,0
4001,Wynemattestrasse 17,2021-04-12,3.182,11.3124,0,40.6321,1.6113,46.7363,10.0019,8.3907,0,0
4001,Wynemattestrasse 17,2021-04-13,3.408,9.2366,0,40.2146,5.7741,44.0749,14.558300000000001,8.7841,0,0
4001,Wynemattestrasse 17,2021-04-14,2.695,6.5933,0,36.9296,3.606,38.2474,11.5763,7.9703,0,0
4001,Wynemattestrasse 17,2021-04-15,3.095,6.8477,0,36.797,8.9685,37.0058,18.7024,9.734,0,0
4001,Wynemattestrasse 17,2021-04-16,3.412,10.5807,0,37.3849,5.1845,41.1214,15.440999999999999,10.2567,0,0
4001,Wynemattestrasse 17,2021-04-17,3.09,9.3197,0,36.949600000000004,7.2581999999999995,39.069,17.5486,10.2903,0,0
4001,Wynemattestrasse 17,2021-04-18,3.112,7.9871,0,37.3573,10.9433,38.5109,20.889,9.9457,0,0
4001,Wynemattestrasse 17,2021-04-19,3.309,11.191,0,34.675599999999996,8.8857,40.3191,17.7418,8.8561,0,0
4001,Wynemattestrasse 17,2021-04-20,3.053,8.4684,0,36.6639,10.9987,39.0105,20.174,9.1752,0,0
4001,Wynemattestrasse 17,2021-04-21,3.045,9.3194,0,36.011,6.6083,37.1282,17.8551,11.247,0,0
4001,Wynemattestrasse 17,2021-04-22,2.937,8.4841,0,34.2236,8.2616,34.7397,19.166900000000002,10.9054,0,0
4001,Wynemattestrasse 17,2021-04-23,3.237,11.9434,0,33.7756,10.674900000000001,37.6595,21.9714,11.2967,0,0
4001,Wynemattestrasse 17,2021-04-24,2.944,11.9837,0,33.8797,14.643699999999999,39.3357,24.1157,9.4718,0,0
4001,Wynemattestrasse 17,2021-04-25,3.086,7.7892,0,28.0667,15.768699999999999,30.5089,24.201900000000002,8.433300000000001,0,0
4001,Wynemattestrasse 17,2021-04-26,3.258,7.7431,0,30.7671,16.3905,31.0093,27.1496,10.7589,0,0
4001,Wynemattestrasse 17,2021-04-27,3.2479999999999998,6.401,0,30.9038,17.3465,30.6558,27.2435,9.8967,0,0
4001,Wynemattestrasse 17,2021-04-28,3.172,8.9423,0,30.6984,16.0515,34.3785,24.4859,8.4343,0,0
4001,Wynemattestrasse 17,2021-04-29,3.115,8.6175,0,28.7557,18.8474,30.3147,29.0207,10.1735,0,0
4001,Wynemattestrasse 17,2021-04-30,3.039,9.476700000000001,0,26.5146,14.1549,29.0217,24.1636,10.0087,0,0
4001,Wynemattestrasse 17,2021-05-01,3.451,7.7993999999999994,0,22.9949,21.198999999999998,24.762900000000002,30.6817,9.4825,0,0
4001,Wynemattestrasse 17,2021-05-02,3.3649999999999998,8.0815,0,28.8653,24.6231,32.2594,32.6752,8.0521,0,0
4001,Wynemattestrasse 17,2021-05-03,3.277,8.6409,0,28.992,18.0931,29.8355,29.1676,11.074399999999999,0,0
4001,Wynemattestrasse 17,2021-05-04,3.117,9.1213,0,24.125,19.7504,26.0989,30.0149,10.2646,0,0
4001,Wynemattestrasse 17,2021-05-05,3.355,7.7208,0,24.2128,19.9851,25.7294,29.5441,9.559,0,0
4001,Wynemattestrasse 17,2021-05-06,3.841,8.9113,0,28.0163,12.0377,31.6123,21.1944,9.156600000000001,0,0
4001,Wynemattestrasse 17,2021-05-07,3.212,7.6857,0,24.703500000000002,26.66,27.716,34.5456,7.8855,0,0
4001,Wynemattestrasse 17,2021-05-08,3.039,13.9061,0,24.5936,20.7469,30.6419,31.6432,10.8965,0,0
4001,Wynemattestrasse 17,2021-05-09,2.601,9.7794,0,25.4855,30.8065,28.987199999999998,39.6852,8.8787,0,0
4001,Wynemattestrasse 17,2021-05-10,3.013,8.6396,0,24.9656,25.5558,27.8261,34.348,8.7921,0,0
4001,Wynemattestrasse 17,2021-05-11,3.359,10.298400000000001,0,23.1162,31.889599999999998,26.4759,42.1873,10.2977,0,0
4001,Wynemattestrasse 17,2021-05-12,3.07,8.043,0,22.0174,27.7566,22.78,38.107,10.3506,0,0
4001,Wynemattestrasse 17,2021-05-13,3.458,10.2198,0,21.4374,30.2346,24.4697,40.88,10.6454,0,0
4001,Wynemattestrasse 17,2021-05-14,3.02,7.5429,0,20.151,33.3054,21.4945,42.5246,9.219199999999999,0,0
4001,Wynemattestrasse 17,2021-05-15,3.347,10.1576,0,20.9085,27.5562,24.7789,37.1897,9.6335,0,0
4001,Wynemattestrasse 17,2021-05-16,3.539,8.7757,0,20.8601,30.4899,21.7054,41.9594,11.4693,0,0
4001,Wynemattestrasse 17,2021-05-17,3.107,7.3665,0,17.7628,44.1918,19.4336,52.9951,8.803,0,0
4001,Wynemattestrasse 17,2021-05-18,3.225,8.1933,0,19.8534,39.3389,23.0415,47.5691,8.2303,0,0
4001,Wynemattestrasse 17,2021-05-19,3.478,10.6772,0,16.5299,38.1217,22.714000000000002,46.0931,7.9712,0,0
4001,Wynemattestrasse 17,2021-05-20,2.846,6.6232,0,15.5044,31.8416,16.7099,40.1051,8.2635,0,0
4001,Wynemattestrasse 17,2021-05-21,3.028,11.0893,0,16.2425,28.031,19.4395,38.9515,10.9203,0,0
4001,Wynemattestrasse 17,2021-05-22,3.52,12.6129,0,15.7146,42.2175,22.8581,51.2065,8.989,0,0
4001,Wynemattestrasse 17,2021-05-23,3.105,9.131,0,15.072899999999999,44.8559,18.6628,53.5017,8.6459,0,0
4001,Wynemattestrasse 17,2021-05-24,3.191,8.0406,0,15.8556,37.317099999999996,16.7385,47.666199999999996,10.3491,0,0
4001,Wynemattestrasse 17,2021-05-25,3.327,6.656,0,15.7506,38.497,17.2302,46.999900000000004,8.5029,0,0
4001,Wynemattestrasse 17,2021-05-26,3.271,6.5092,0,13.8753,40.5694,15.6945,48.53,7.9606,0,0
4001,Wynemattestrasse 17,2021-05-27,3.202,7.781000000000001,0,12.5799,46.62,16.069,54.1139,7.4938,0,0
4001,Wynemattestrasse 17,2021-05-28,3.054,6.0953,0,13.2592,39.6011,15.7475,46.2621,6.6610000000000005,0,0
4001,Wynemattestrasse 17,2021-05-29,3.336,8.2071,0,13.7729,41.356700000000004,17.5031,49.17,7.8135,0,0
4001,Wynemattestrasse 17,2021-05-30,3.151,9.1535,0,11.6559,52.196,16.3477,59.8086,7.6129,0,0
4001,Wynemattestrasse 17,2021-05-31,3.084,9.9053,0,10.9177,38.9893,15.9868,46.9096,7.9203,0,0
4001,Wynemattestrasse 17,2021-06-01,3.682,9.877,0,12.3421,42.5639,16.509,51.9562,9.3921,0,0
4001,Wynemattestrasse 17,2021-06-02,3.109,7.0747,0,12.1283,44.9647,14.985,52.2913,7.3267999999999995,0,0
4001,Wynemattestrasse 17,2021-06-03,2.99,8.904,0,11.245000000000001,47.9345,15.394,55.6793,7.7448999999999995,0,0
4001,Wynemattestrasse 17,2021-06-04,3.071,8.9778,0,10.4433,40.1165,12.882,49.7262,9.6099,0,0
4001,Wynemattestrasse 17,2021-06-05,3.124,8.5364,0,10.8226,42.0128,15.22,49.275800000000004,7.2627999999999995,0,0
4001,Wynemattestrasse 17,2021-06-06,3.134,7.7277,0,9.6012,55.354800000000004,13.2036,62.6137,7.2591,0,0
4001,Wynemattestrasse 17,2021-06-07,2.899,9.8258,0,8.7641,47.5928,12.181000000000001,56.9005,9.3079,0,0
4001,Wynemattestrasse 17,2021-06-08,3.14,7.4671,0,8.688,61.8777,12.450099999999999,68.7225,6.8447,0,0
4001,Wynemattestrasse 17,2021-06-09,3.391,5.6627,0,8.7798,42.9749,10.7442,50.0638,7.0889,0,0
4001,Wynemattestrasse 17,2021-06-10,3.258,10.2673,0,7.5839,44.9609,12.9934,53.0765,8.1158,0,0
4001,Wynemattestrasse 17,2021-06-11,3.133,10.166,0,8.3185,24.6656,13.6115,32.6713,8.0059,0,0
4001,Wynemattestrasse 17,2021-06-12,3.394,6.352,0,7.7715,42.8702,11.5414,48.8461,5.9757,0,0
4001,Wynemattestrasse 17,2021-06-13,2.833,10.8835,0,7.3991999999999996,33.7104,14.3244,40.5017,6.7913,0,0
4001,Wynemattestrasse 17,2021-06-14,3.213,8.4133,0,7.0121,41.448,11.1595,48.9264,7.4786,0,0
4001,Wynemattestrasse 17,2021-06-15,3.099,9.5764,0,6.3609,42.1025,13.1468,47.9923,5.8896,0,0
4001,Wynemattestrasse 17,2021-06-16,3.199,7.3176,0,6.4231,41.7729,10.2309,48.4818,6.709,0,0
4001,Wynemattestrasse 17,2021-06-17,3.41,11.0122,0,5.7073,40.8616,13.3325,47.658300000000004,6.7968,0,0
4001,Wynemattestrasse 17,2021-06-18,3.439,10.454600000000001,0,5.6641,49.9328,11.3913,58.0996,8.1669,0,0
4001,Wynemattestrasse 17,2021-06-19,2.879,8.7188,0,5.3618,44.3887,10.9851,50.363,5.9744,0,0
4001,Wynemattestrasse 17,2021-06-20,3,10.3825,0,5.04,41.2152,11.419,48.2184,7.0031,0,0
4001,Wynemattestrasse 17,2021-06-21,3.656,8.2508,0,4.7607,40.3506,10.9537,46.0645,5.7137,0,0
4001,Wynemattestrasse 17,2021-06-22,3.5765,5.8655,0,4.3529,67.4419,7.979,73.2581,5.8159,0,0
4001,Wynemattestrasse 17,2021-06-23,3.093,7.8671,0,4.4826,36.57,9.3555,42.6576,6.0876,0,0
4001,Wynemattestrasse 17,2021-06-24,3.0620000000000003,7.3834,0,3.3825,30.3686,7.168,37.0286,6.66,0,0
4001,Wynemattestrasse 17,2021-06-25,3.329,8.3488,0,4.0296,59.6701,9.5782,65.7993,6.1292,0,0
4001,Wynemattestrasse 17,2021-06-26,3.425,8.878,0,3.3318,50.0191,9.1707,56.4832,6.4641,0,0
4001,Wynemattestrasse 17,2021-06-27,3.228,8.2364,0,2.6919,57.6791,8.2426,63.593,5.9136,0,0
4001,Wynemattestrasse 17,2021-06-28,3.041,8.708,0,2.7911,46.746700000000004,9.2719,52.0148,5.268,0,0
4001,Wynemattestrasse 17,2021-06-29,3.037,7.3061,0,2.6414999999999997,48.4581,7.4133,54.0293,5.5713,0,0
4001,Wynemattestrasse 17,2021-06-30,2.729,10.4528,0,2.1116,49.6791,9.157399999999999,55.8151,6.1359,0,0
4001,Wynemattestrasse 17,2021-07-01,3.148,6.5881,0,2.2089,67.2797,5.8046,73.4204,6.1403,0,0
4001,Wynemattestrasse 17,2021-07-02,3.243,6.146,0,1.8642,54.1754,6.2798,59.1486,4.9737,0,0
4001,Wynemattestrasse 17,2021-07-03,3.009,6.5985000000000005,0,1.734,46.7896,6.8444,51.287200000000006,4.4973,0,0
4001,Wynemattestrasse 17,2021-07-04,3.241,7.9254999999999995,0,1.6031,58.0884,7.762,63.0959,5.0075,0,0
4001,Wynemattestrasse 17,2021-07-05,2.906,9.4762,0,1.5186,52.4685,7.5062999999999995,58.863,6.3945,0,0
4001,Wynemattestrasse 17,2021-07-06,3.451,8.2295,0,1.155,44.3352,6.6167,50.554500000000004,6.2193000000000005,0,0
4001,Wynemattestrasse 17,2021-07-07,3.471,5.3674,0,1.2331,52.2353,5.7959,56.5105,4.2753,0,0
4001,Wynemattestrasse 17,2021-07-08,3.313,8.7858,0,1.0139,49.3981,7.4436,55.0675,5.6693,0,0
4001,Wynemattestrasse 17,2021-07-09,3.382,9.8036,0,0.8677,59.5992,7.7797,65.8729,6.2737,0,0
4001,Wynemattestrasse 17,2021-07-10,3.637,10.0539,0,0.7198,62.8642,8.2586,69.0163,6.152,0,0
4001,Wynemattestrasse 17,2021-07-11,2.953,10.231,0,0.603,51.1671,7.9237,57.0307,5.8634,0,0
4001,Wynemattestrasse 17,2021-07-12,2.843,7.0871,0,0.4808,48.1834,5.7684,52.826,4.6424,0,0
4001,Wynemattestrasse 17,2021-07-13,3.379,8.9694,0,0.4183,36.3379,6.383,42.7215,6.3837,0,0
4001,Wynemattestrasse 17,2021-07-14,3.203,8.2661,0,0.3274,50.292,6.3553,55.7333,5.4414,0,0
4001,Wynemattestrasse 17,2021-07-15,3.155,6.7906,0,0.2319,54.5475,5.4345,59.2907,4.7429,0,0
4001,Wynemattestrasse 17,2021-07-16,2.968,8.7691,0,0.1858,40.643,6.6278,45.9385,5.2952,0,0
4001,Wynemattestrasse 17,2021-07-17,1.7999999999999998,0,0,0.0119,55.7429,0.9537,56.6012,0.8582000000000001,0,0
4001,Wynemattestrasse 17,2021-07-18,1.7999999999999998,0,0,0.0075,39.3067,0.9504,40.1639,0.8571,0,0
4001,Wynemattestrasse 17,2021-07-19,1.7999999999999998,0,0,0.0051,46.9185,0.9487,47.7746,0.8564,0,0
4001,Wynemattestrasse 17,2021-07-20,1.7999999999999998,0,0,0.0017000000000000001,46.7389,0.9464,47.5942,0.8553,0,0
4001,Wynemattestrasse 17,2021-07-21,1.7999999999999998,0,0,0,45.9228,0.99,46.7331,0.8099999999999999,0,0
4001,Wynemattestrasse 17,2021-07-22,1.7999999999999998,0,0,0,45.7552,0.945,46.6102,0.855,0,0
4001,Wynemattestrasse 17,2021-07-23,1.7999999999999998,0,0,0,46.4457,0.945,47.301,0.855,0,0
4001,Wynemattestrasse 17,2021-07-24,1.7999999999999998,0,0,0.0015,43.7705,0.9462,44.626,0.8553,0,0
4001,Wynemattestrasse 17,2021-07-25,1.7999999999999998,0,0,0.0047,35.9538,0.9934000000000001,36.7647,0.8113,0,0
4001,Wynemattestrasse 17,2021-07-26,1.7999999999999998,0,0,0.0083,43.6353,0.9512,44.492200000000004,0.8571,0,0
4001,Wynemattestrasse 17,2021-07-27,1.7999999999999998,0,0,0.0126,44.7624,0.9537,45.6211,0.8589,0,0
4001,Wynemattestrasse 17,2021-07-28,1.7999999999999998,0,0,0.0168,32.5446,0.9568,33.4046,0.8600000000000001,0,0
4001,Wynemattestrasse 17,2021-07-29,1.7999999999999998,0,0,0.0215,38.7516,0.9592,39.6139,0.8623,0,0
4001,Wynemattestrasse 17,2021-07-30,1.7999999999999998,0,0,0.0319,34.8,0.9683999999999999,35.6637,0.8635,0,0
4001,Wynemattestrasse 17,2021-07-31,1.7999999999999998,0,0,0.0433,32.6014,0.9753000000000001,33.4691,0.868,0,0
4001,Wynemattestrasse 17,2021-08-01,3.058,8.0904,0,0.478,32.0226,5.843,37.806200000000004,5.7837,0,0
4001,Wynemattestrasse 17,2021-08-02,2.951,9.7852,0,0.7227,32.6169,7.1513,38.9247,6.3075,0,0
4001,Wynemattestrasse 17,2021-08-03,3.346,6.6537,0,0.7481,38.1061,5.7482,43.1056,4.9995,0,0
4001,Wynemattestrasse 17,2021-08-04,3.396,7.058,0,0.9812,35.9931,5.9703,41.4581,5.4654,0,0
4001,Wynemattestrasse 17,2021-08-05,2.927,7.6836,0,0.8741,22.814,6.7539,27.5448,4.7309,0,0
4001,Wynemattestrasse 17,2021-08-06,3.2,8.8484,0,1.1387,22.3677,6.6953,28.8595,6.4917,0,0
4001,Wynemattestrasse 17,2021-08-07,3.077,9.7184,0,1.3283,23.2381,7.3546000000000005,30.0074,6.7691,0,0
4001,Wynemattestrasse 17,2021-08-08,2.712,8.8231,0,1.3615,24.6551,7.6014,29.9507,5.2954,0,0
4001,Wynemattestrasse 17,2021-08-09,3.199,8.6915,0,1.5557,25.6452,7.6693999999999996,31.4218,5.7766,0,0
4001,Wynemattestrasse 17,2021-08-10,3.562,7.8393,0,1.772,27.2501,7.1194999999999995,33.3039,6.0536,0,0
4001,Wynemattestrasse 17,2021-08-11,3.501,10.3816,0,1.8432,17.8135,8.068,25.4711,7.6577,0,0
4001,Wynemattestrasse 17,2021-08-12,3.542,6.9969,0,2.2099,21.0942,7.983099999999999,25.8597,4.7655,0,0
4001,Wynemattestrasse 17,2021-08-13,3.171,6.9003,0,2.4449,12.1986,7.0962000000000005,17.6185,5.4199,0,0
4001,Wynemattestrasse 17,2021-08-14,3.009,7.5416,0,2.8573,24.5102,9.6522,28.2658,3.7554,0,0
4001,Wynemattestrasse 17,2021-08-15,3.201,8.7737,0,3.0789,20.5409,8.0339,27.5606,7.0197,0,0
4001,Wynemattestrasse 17,2021-08-16,3.093,6.7783999999999995,0,3.1175,20.2011,8.7204,24.4698,4.2687,0,0
4001,Wynemattestrasse 17,2021-08-17,2.984,7.3607,0,3.3426,20.567899999999998,9.4033,24.852,4.2843,0,0
4001,Wynemattestrasse 17,2021-08-18,2.946,5.4335,0,3.3773,22.6788,7.0741,27.3615,4.6827,0,0
4001,Wynemattestrasse 17,2021-08-19,3.027,10.4951,0,3.9228,16.9548,9.186399999999999,25.2132,8.2584,0,0
4001,Wynemattestrasse 17,2021-08-20,2.956,11.7156,0,3.9178,16.3507,12.177999999999999,22.7625,6.4117,0,0
4001,Wynemattestrasse 17,2021-08-21,3.185,9.245,0,4.4828,13.6082,11.4034,19.1177,5.5095,0,0
4001,Wynemattestrasse 17,2021-08-22,3.035,7.6464,0,4.9254,11.9487,11.6557,15.899799999999999,3.9509,0,0
4001,Wynemattestrasse 17,2021-08-23,3.317,10.1931,0,5.2129,9.293099999999999,11.489700000000001,16.5263,7.2334000000000005,0,0
4001,Wynemattestrasse 17,2021-08-24,3.248,8.4346,0,4.9719,8.655,10.0009,15.3086,6.6536,0,0
4001,Wynemattestrasse 17,2021-08-25,2.851,9.6708,0,6.2673,15.0918,13.564,20.3167,5.225,0,0
4001,Wynemattestrasse 17,2021-08-26,3.499,8.7108,0,5.4873,11.7197,12.682599999999999,16.7342,5.0145,0,0
4001,Wynemattestrasse 17,2021-08-27,3.232,8.1928,0,5.9362,9.6381,11.2584,15.7411,6.1028,0,0
4001,Wynemattestrasse 17,2021-08-28,2.951,8.7973,0,6.3052,7.3613,12.6535,12.7606,5.3995,0,0
4001,Wynemattestrasse 17,2021-08-29,3.24,10.4651,0,6.8345,7.7454,14.6407,13.6449,5.8996,0,0
4001,Wynemattestrasse 17,2021-08-30,2.779,10.254199999999999,0,6.765,5.9368,14.3184,11.4163,5.4797,0,0
4001,Wynemattestrasse 17,2021-08-31,2.956,7.5491,0,7.7563,5.857,12.325,11.7934,5.9364,0,0
4001,Wynemattestrasse 17,2021-09-01,2.806,9.0693,0,7.9748,5.2889,13.9788,11.1603,5.8711,0,0
4001,Wynemattestrasse 17,2021-09-02,3.004,9.2669,0,8.2624,6.4654,14.9395,12.0597,5.5942,0,0
4001,Wynemattestrasse 17,2021-09-03,3.355,8.2141,0,8.5683,4.5351,14.5677,10.1046,5.5695,0,0
4001,Wynemattestrasse 17,2021-09-04,2.905,8.4912,0,8.8042,3.734,14.8613,9.0731,5.3391,0,0
4001,Wynemattestrasse 17,2021-09-05,3.1,8.6344,0,9.103,1.9965,15.5353,7.299,5.3023,0,0
4001,Wynemattestrasse 17,2021-09-06,3.267,8.084,0,8.1855,1.8939,14.752,6.6783,4.7844,0,0
4001,Wynemattestrasse 17,2021-09-07,3.045,6.2196,0,8.9413,1.6593,13.7365,6.1291,4.4697000000000005,0,0
4001,Wynemattestrasse 17,2021-09-08,3.037,7.2392,0,11.847999999999999,2.0344,18.026,6.1326,4.0981,0,0
4001,Wynemattestrasse 17,2021-09-09,3.386,10.8885,0,11.7777,0.8865999999999999,21.5764,5.3628,4.4761999999999995,0,0
4001,Wynemattestrasse 17,2021-09-10,3.007,10.6915,0,11.1758,1.2363,20.6456,5.465,4.2288,0,0
4001,Wynemattestrasse 17,2021-09-11,2.904,8.6813,0,12.4621,0.733,20.1157,4.6644,3.9314,0,0
4001,Wynemattestrasse 17,2021-09-12,3.157,9.1897,0,12.1752,0.2595,20.9872,3.7945,3.535,0,0
4001,Wynemattestrasse 17,2021-09-13,3.65,7.8288,0,12.0204,0.3676,20.3015,3.5652,3.1976999999999998,0,0
4001,Wynemattestrasse 17,2021-09-14,3.049,8.5967,0,14.4267,0,23.4554,2.6171,2.6171,0,0
4001,Wynemattestrasse 17,2021-09-15,2.965,8.043099999999999,0,14.2165,0,22.9249,2.2998,2.2998,0,0
4001,Wynemattestrasse 17,2021-09-16,3.527,8.6147,0,13.5599,0,24.2107,1.4908,1.4908,0,0
4001,Wynemattestrasse 17,2021-09-17,3.308,8.4518,0,16.0189,0,26.3821,1.3965,1.3965,0,0
4001,Wynemattestrasse 17,2021-09-18,3.589,7.6304,0,15.8149,0,26.0589,0.9756,0.9756,0,0
4001,Wynemattestrasse 17,2021-09-19,2.901,9.6918,0,15.5157,0,27.5105,0.5983,0.5983,0,0
4001,Wynemattestrasse 17,2021-09-20,2.93,9.0272,0,16.2717,0,27.8214,0.4074,0.4074,0,0
4001,Wynemattestrasse 17,2021-09-21,3.128,7.9634,0,18.2918,0,29.023,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-09-22,3.082,7.1503,0,18.1046,0,27.9771,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-09-23,2.918,9.2715,0,17.4927,0,29.3223,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-09-24,3.255,8.7569,0,16.1559,0,27.808,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-09-25,3.598,4.8446,0,18.5345,0,26.617,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-09-26,3.371,7.8016,0,19.1423,0,29.9548,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-09-27,3.053,8.2615,0,19.8434,0,30.7976,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-09-28,3.528,11.342600000000001,0,21.3622,0,35.8722,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-09-29,3.747,6.5772,0,21.6743,0,31.638199999999998,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-09-30,3.089,8.1285,0,24.1402,0,34.9972,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-01,3.35,8.6109000000000009,0,21.339399999999998,0,32.9402,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-02,3.515,8.0368,0,22.9529,0,34.1446,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-03,3.437,8.9245,0,22.6513,0,34.6531,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-04,3.45,9.2029,0,23.812,0,36.1048,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-05,3.294,7.565799999999999,0,22.7287,0,33.2285,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-06,3.227,7.4131,0,24.9701,0,35.2503,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-07,3.153,10.4122,0,24.3906,0,37.5955,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-08,3.431,9.2348,0,26.9705,0,39.2763,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-09,3.103,12.8592,0,23.8806,0,39.4826,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-10,3.545,8.1448,0,24.8287,0,36.1581,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-11,3.084,7.0013,0,28.4578,0,38.1829,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-12,3.311,8.9015,0,28.2575,0,40.1099,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-13,3.053,8.1007,0,26.621399999999998,0,37.4149,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-14,3.432,9.6355,0,30.383399999999998,0,43.091,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-15,3.463,8.8378,0,29.596799999999998,0,41.5376,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-16,3.495,8.4958,0,33.0657,0,44.6967,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-17,3.333,6.4054,0,32.1802,0,41.5588,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-18,3.2600000000000002,7.019,0,30.2568,0,40.1756,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-19,3.096,8.0822,0,31.9838,0,42.8019,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-20,3.234,9.844,0,34.2413,0,46.9592,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-21,3.2,7.2847,0,30.3543,0,40.4791,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-22,3.3649999999999998,8.2061,0,33.4518,0,44.6628,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-23,3.121,9.1009,0,35.8549,0,47.7169,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-24,3.632,8.8428,0,35.4554,0,47.5702,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-25,3.68,8.6794,0,37.7069,0,49.7061,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-26,3.429,7.603,0,33.4825,0,44.1545,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-27,3.71,10.9176,0,32.2632,0,46.5304,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-28,3.261,8.9237,0,39.695499999999996,0,51.5199,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-29,3.48,9.1257,0,38.9454,0,51.1909,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-30,2.955,10.2216,0,37.2936,0,50.1103,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-10-31,3.137,7.3594,0,40.9686,0,51.1051,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-11-01,3.048,7.3324,0,39.9156,0,49.9359,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-11-02,3.213,8.9515,0,42.6154,0,54.4198,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-11-03,2.779,9.0108,0,46.268,0,57.6984,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-11-04,3.224,10.2722,0,42.0365,0,55.1728,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-11-05,3.492,8.9983,0,46.1135,0,58.2436,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-11-06,3.125,8.1422,0,45.8408,0,56.748,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-11-07,3.612,8.2785,0,44.0486,0,55.579100000000004,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-11-08,3.795,9.0766,0,43.4895,0,56.0013,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-11-09,3.512,8.0803,0,42.5243,0,53.7568,0.36,0.36,0,0
