date,pv_production_k_wh,consumption_base_load_k_wh,consumption_heat_pump_k_wh,consumption_ev_charging_k_wh,consumption_cooking_lighting_etc_k_wh,grid_feed_in_pv_k_wh,grid_import_total_k_wh,self_consumption_pv_k_wh,temperature_daily_C,humidity_daily_pct,wind_speed_daily_ms
2022-07-24,58.7065,2.2425,0.0011,0,0,57.5886,1.1259000000000001,1.1177000000000001,23.9625,64.69583333333334,0.7791666666666667
2022-07-25,44.0983,1.7249999999999999,0.004,0,0,43.242,0.8727,0.8563,25.6375,57.24166666666667,2.225
2022-07-26,44.5843,1.7249999999999999,0.0076,0,0,43.7265,0.875,0.8576,22.641666666666666,55.74166666666667,2.029166666666667
2022-07-27,41.9123,1.7249999999999999,0.0133,0,0,41.0532,0.8792,0.8591,21.508333333333333,55.07083333333333,1.1291666666666667
2022-07-28,42.9155,1.7249999999999999,0.0169,0,0,42.0556,0.882,0.8599,22.079166666666666,58.5625,1.3125
2022-07-29,44.3765,1.7249999999999999,0.023,0,0,43.5149,0.8864,0.8616,19.333333333333332,83.92083333333333,1.0625
2022-07-30,43.6367,4.096,0.3153,0,9.6333,37.6196,8.0274,6.0171,20.958333333333332,65.65,1.2625
2022-07-31,46.3028,4.276,0.4142,0,7.7579,40.1208,6.2663,6.181900000000001,22.341666666666665,59.24583333333333,1.0916666666666666
2022-08-01,36.4268,3.799,0.4924,0,11.1365,27.0322,6.0332,9.3947,23.370833333333334,57.416666666666664,1.2583333333333333
2022-08-02,44.5092,3.683,0.5673,0,7.2248,38.4287,5.3945,6.0804,23.095833333333335,61.358333333333334,1.0625
2022-08-03,39.0225,3.8400000000000003,0.6532,0,6.7298,33.6977,5.898,5.3248,24.558333333333334,54.59166666666667,0.8333333333333334
2022-08-04,32.5634,3.809,0.8509,0,10.8683,26.5547,9.5189,6.009,26.620833333333334,54.1,0.975
2022-08-05,40.9774,3.947,0.981,0,9.5705,34.0426,7.5639,6.9348,26.441666666666666,55.12083333333334,1.5791666666666666
2022-08-06,28.6162,3.624,1.0222,0,9.6548,20.9706,6.655,7.6457,18.629166666666666,76.60833333333333,1.7291666666666667
2022-08-07,25.2537,3.882,1.1273,0,8.7379,19.6162,8.1098,5.6375,18.204166666666666,77.07083333333333,1.2208333333333334
2022-08-08,23.3396,4.027,1.4024,0,10.0934,15.8733,8.0563,7.4662,20.670833333333334,62.3,1.5458333333333334
2022-08-09,26.748,3.616,1.6984,0,8.5316,21.2834,8.381499999999999,5.4646,21.52916666666667,54.1875,1.8875
2022-08-10,30.9306,4.199,1.8238,0,10.2527,24.3417,9.6866,6.5891,21.7375,49.645833333333336,1.8958333333333333
2022-08-11,36.016600000000004,4.248,1.8551,0,8.5287,30.8274,9.4427,5.1892000000000005,21.34166666666667,52.85,1.4
2022-08-12,24.4346,3.9,2.3035,0,8.6128,18.7312,9.113199999999999,5.7034,21.47083333333333,47.1625,1.9416666666666667
2022-08-13,28.881700000000002,4.18,2.1977,0,8.1901,21.9001,7.5863,6.9815,20.779166666666665,48.32083333333333,1.6416666666666666
2022-08-14,31.4373,3.435,2.6761999999999997,0,7.7356,25.9592,8.3683,5.4783,20.416666666666668,57.59583333333333,1.5625
2022-08-15,24.5584,3.88,2.7928,0,8.7057,18.7912,9.6115,5.7671,19.658333333333335,76.9,1.3416666666666668
2022-08-16,23.5334,4.055,2.8956,0,6.7662,17.3889,7.5725,6.1444,21.1875,64.24166666666666,0.8125
2022-08-17,23.0111,3.834,3.1898,0,9.4201,16.3508,9.7836,6.6604,22.645833333333332,60.40416666666667,1.5791666666666666
2022-08-18,24.3131,3.488,3.4237,0,9.3441,17.723300000000002,9.6661,6.5899,18.4375,86.45833333333333,0.7
2022-08-19,24.5451,3.43,3.6862,0,7.0606,18.535,8.1669,6.0099,18.2625,90.91666666666667,1.5
2022-08-20,20.0643,4.226,4.1738,0,8.3354,13.2316,9.9027,6.8329,18.991666666666667,83.46666666666667,1.2083333333333333
2022-08-21,22.0437,3.396,4.4095,0,10.5059,15.4038,11.6716,6.6399,19.808333333333334,75.3,0.7916666666666666
2022-08-22,9.8282,3.868,4.9883999999999995,0,8.6358,5.7096,13.3735,4.1186,20.5625,61.86666666666667,1.0333333333333332
2022-08-23,14.3592,4.295,5.3582,0,10.4048,8.0295,13.7282,6.3297,20.370833333333334,60.44583333333333,1.1583333333333334
2022-08-24,15.9178,4.035,5.4908,0,8.469899999999999,9.3351,11.4131,6.5827,20.2625,60.579166666666666,1.325
2022-08-25,14.6423,3.922,5.4974,0,7.9114,9.2041,11.8926,5.4383,21.55,65.26666666666667,0.8458333333333333
2022-08-26,12.7407,3.922,6.7194,0,8.9579,7.553100000000001,14.4122,5.1876,21.1375,72.37083333333334,1.3083333333333333
2022-08-27,13.7655,4.13,6.4405,0,9.4977,6.8769,13.18,6.8884,19.65833333333333,82.56666666666666,0.7833333333333333
2022-08-28,15.0235,3.754,6.3084999999999996,0,7.4533000000000005,9.2476,11.74,5.7758,19.429166666666667,79.36666666666666,0.8416666666666667
2022-08-29,12.7315,3.75,6.9296,0,9.6736,6.5812,14.203,6.1503,20.533333333333335,73.60416666666667,0.8291666666666666
2022-08-30,12.1175,3.843,7.51,0,8.4794,5.817,13.5315,6.3004,20.5875,75.575,1.1
2022-08-31,11.890699999999999,4.156,7.4642,0,8.9701,6.4942,15.1933,5.3965,17.96666666666667,82.76666666666667,1.0958333333333334
2022-09-01,11.158900000000001,3.682,8.1474,0,8.4808,5.1837,14.3348,5.9753,17.183333333333334,76.27083333333333,1.3041666666666667
2022-09-02,13.1471,3.944,8.1321,0,9.1454,7.939,16.0132,5.2081,16.958333333333332,77.6625,0.875
2022-09-03,10.7235,3.786,9.0407,0,10.5099,4.9328,17.5458,5.7907,17.5125,84.50833333333333,1.1416666666666666
2022-09-04,8.0138,3.704,8.6192,0,9.0191,2.7281999999999997,16.0572,5.2856,18.895833333333332,76.76666666666667,0.5458333333333334
2022-09-05,8.161,3.823,9.5024,0,6.9868,2.7469,14.8981,5.4141,19.183333333333334,77.63333333333334,0.55
2022-09-06,6.3588,3.596,10.6116,0,8.8045,2.0105,18.6643,4.3484,17.8125,92.25833333333334,0.5625
2022-09-07,6.9027,3.666,10.0262,0,7.7412,1.9457,16.4763,4.957,19.75,82.03333333333333,1.0125
2022-09-08,5.8254,3.666,11.3208,0,10.2615,0.6033000000000001,20.0263,5.222,17.808333333333334,77,1.7541666666666667
2022-09-09,5.7735,3.236,12.3839,0,6.9524,1.4465,18.2455,4.3269,16.495833333333334,75.64166666666667,1.8625
2022-09-10,3.684,3.088,11.6582,0,8.7098,0.0998,19.872,3.5842,15.775,76.24166666666666,1.9333333333333333
2022-09-11,3.7834,3.619,12.7151,0,7.7765,0.14,20.4677,3.6433,16.545833333333334,74.97916666666667,0.6208333333333333
2022-09-12,3.8599,4.219,12.2904,0,8.3442,0.2204,21.214100000000002,3.6395,16.283333333333335,76.99166666666666,0.42916666666666664
2022-09-13,2.8594,3.485,11.834,0,9.7375,0.0849,22.2819,2.7744,18.908333333333335,75.81666666666666,0.5291666666666667
2022-09-14,2.0962,4.008,13.945599999999999,0,8.3137,0,24.171,2.0962,20.220833333333335,80.1125,1.7333333333333334
2022-09-15,2.013,3.886,14.6532,0,6.5902,0,23.1163,2.013,16.854166666666668,91.85416666666667,2.1333333333333333
2022-09-16,1.6096,3.563,13.8802,0,6.9647,0,22.7983,1.6096,14.975,77.44583333333334,1.6333333333333333
2022-09-17,1.1947,3.562,14.4618,0,9.0154,0,25.8445,1.1947,11.366666666666667,66.625,2.5125
2022-09-18,0.9071,4.059,15.6253,0,8.605,0,27.3817,0.9071,11.8125,66.55416666666666,1.675
2022-09-19,0.6211,3.7520000000000002,15.610899999999999,0,8.5511,0,27.2929,0.6211,12.625,61.333333333333336,1.35
2022-09-20,0.4172,3.99,14.799900000000001,0,10.2897,0,28.662399999999998,0.4172,10.695833333333333,71.97916666666667,0.7625
2022-09-21,0.36,3.905,18.1446,0,8.6756,0,30.3654,0.36,11.529166666666667,64.32083333333334,1.4916666666666667
2022-09-22,0.36,4.054,16.8254,0,8.0715,0,28.5909,0.36,10.65,74.44583333333334,0.8166666666666667
2022-09-23,0.36,3.895,18.8807,0,8.2335,0,30.649,0.36,12.4375,79.48333333333333,0.8833333333333333
2022-09-24,0.36,4.3506,17.7673,0,9.7211,0,31.4788,0.36,12.691666666666666,94.60416666666667,0.37083333333333335
2022-09-25,0.36,3.848,16.8499,0,9.2082,0,29.546,0.36,11.783333333333333,95.4625,0.6458333333333333
2022-09-26,0.36,4.2459999999999996,17.7988,0,8.4325,0,30.1178,0.36,12.041666666666666,82.625,1.4208333333333334
2022-09-27,0.36,3.185,19.7154,0,7.6619,0,30.2023,0.36,10.291666666666666,82.9875,3.7375
2022-09-28,0.36,3.775,20.5806,0,7.9824,0,31.9783,0.36,9.8625,91.3625,1.7166666666666668
2022-09-29,0.36,3.961,21.1037,0,8.2723,0,32.977,0.36,9.6,91.37083333333334,0.20833333333333334
2022-09-30,0.36,3.412,19.6983,0,9.0689,0,31.8193,0.36,10.570833333333333,87.5875,0.47500000000000003
2022-10-01,0.36,3.7359999999999998,19.1043,0,9.9326,0,32.4127,0.36,10.316666666666666,90.76666666666667,2.783333333333333
2022-10-02,0.36,4.012,23.1998,0,7.9908,0,34.8422,0.36,16.216666666666665,82.36666666666667,3.1083333333333334
2022-10-03,0.36,3.787,21.8153,0,7.5016,0,32.7443,0.36,12.629166666666666,84.67916666666666,0.875
2022-10-04,0.36,3.886,26.6828,0,7.9199,0,38.128099999999996,0.36,11.4875,86.6375,0.5083333333333333
2022-10-05,0.36,3.735,22.3859,0,7.7347,0,33.495400000000004,0.36,13.816666666666666,83.00833333333334,1.1583333333333334
2022-10-06,0.36,4.125,25.4733,0,7.6222,0,36.8606,0.36,13.608333333333333,84.10833333333333,0.7291666666666666
2022-10-07,0.36,3.434,25.5576,0,7.4403,0,36.0721,0.36,14.991666666666667,85.34166666666667,0.4083333333333333
2022-10-08,0.36,3.749,24.3669,0,8.9985,0,36.7545,0.36,13.629166666666666,86.91666666666667,0.48333333333333334
2022-10-09,0.36,3.838,27.2169,0,6.8651,0,37.5601,0.36,11.5875,81.66666666666667,0.8291666666666667
2022-10-10,0.36,4.051,25.0169,0,9.8312,0,38.5394,0.36,13.9875,86.37916666666666,0.5875
2022-10-11,0.36,3.492,31.3451,0,9.0901,0,43.5672,0.36,14.920833333333333,83.55416666666666,0.9041666666666667
2022-10-12,0.36,3.633,27.702,0,7.0606,0,38.0353,0.36,13.441666666666666,86.87916666666666,0.5916666666666667
2022-10-13,0.36,3.824,30.803,0,11.1486,0,45.4157,0.36,13.170833333333333,90.65,0.4625
2022-10-14,0.36,4.225,29.6819,0,7.6904,0,41.2369,0.36,13.895833333333334,92.54166666666667,1.6875
2022-10-15,0.36,3.462,30.0019,0,6.4901,0,39.594,0.36,15.591666666666667,85.80416666666667,2
2022-10-16,0.36,3.902,29.5948,0,8.084299999999999,0,41.2211,0.36,15.183333333333334,84.33333333333333,0.5083333333333333
2022-10-17,0.36,3.894,33.8695,0,7.5095,0,44.913000000000004,0.36,14.141666666666667,86.14583333333333,0.35833333333333334
2022-10-18,0.36,4.263,30.9616,0,6.4659,0,41.3306,0.36,15.4875,85.50416666666666,0.2708333333333333
2022-10-19,0.36,3.375,29.8903,0,7.5969,0,40.5026,0.36,13.975,88.65833333333333,0.8166666666666667
2022-10-20,0.36,3.437,33.0623,0,7.4368,0,43.576299999999996,0.36,14.945833333333333,88.39583333333333,0.7333333333333333
2022-10-21,0.36,3.867,38.2923,0,6.9314,0,48.7307,0.36,14.716666666666667,93.15,0.65
2022-10-22,0.36,3.43,29.974899999999998,0,8.6791,0,41.724,0.36,14.766666666666666,87.20416666666667,0.7166666666666667
2022-10-23,0.36,3.63,35.0574,0,7.5005,0,45.8279,0.36,13.175,91.4375,0.8666666666666667
2022-10-24,0.36,3.346,36.7338,0,10.648200000000001,0,50.3675,0.36,13.216666666666667,93.49583333333334,1.3791666666666667
2022-10-25,0.36,3.814,36.8741,0,9.6425,0,49.9707,0.36,12.829166666666667,91.21666666666667,0.8666666666666667
2022-10-26,0.36,3.636,37.4349,0,8.6131,0,49.3242,0.36,14.408333333333333,89.08333333333333,0.9458333333333333
2022-10-27,0.36,3.603,35.2058,0,9.9043,0,48.3533,0.36,13.391666666666667,90.4875,0.5416666666666666
2022-10-28,0.36,3.6,36.502,0,5.9962,0,45.7386,0.36,13.2375,90.8375,0.13333333333333333
2022-10-29,0.36,3.892,38.1613,0,6.1062,0,47.7998,0.36,13.158333333333333,89.75833333333334,0.22083333333333333
2022-10-30,0.36,3.552,39.62885,0,8.8649,0,51.6863,0.36,12.1375,90.85,0.18333333333333335
2022-10-31,0.36,3.686,40.1791,0,7.4285000000000005,0,50.9333,0.36,10.941666666666666,93.42916666666666,0.325
2022-11-01,0.36,3.681,38.0089,0,9.096,0,50.4258,0.36,13.066666666666666,87.74166666666667,1.3041666666666667
2022-11-02,0.36,3.6310000000000002,37.5026,0,6.4506000000000006,0,47.2244,0.36,11.245833333333334,87.44583333333333,0.29583333333333334
2022-11-03,0.36,3.875,42.5927,0,8.0851,0,54.1933,0.36,8.704166666666667,93.125,0.9958333333333333
2022-11-04,0.36,3.757,42.603,0,9.1459,0,55.1458,0.36,8.695833333333333,85.01666666666667,1.6458333333333333
2022-11-05,0.36,3.618,45.503,0,7.9899000000000004,0,56.7506,0.36,7.1375,88.8875,1
2022-11-06,0.36,3.939,42.4615,0,9.5944,0,55.6349,0.36,5.841666666666667,90.8625,0.65
2022-11-07,0.36,3.479,41.8264,0,8.3658,0,53.3113,0.36,8.645833333333334,85.38333333333334,0.7666666666666667
2022-11-08,0.36,3.858,44.2149,0,7.9526,0,55.6651,0.36,7.016666666666667,89.3,0.575
2022-11-09,0.36,3.925,45.9748,0,9.3942,0,58.9341,0.36,9.05,94.43333333333334,0.575
2022-11-10,0.36,3.545,43.4482,0,8.019,0,54.6522,0.36,9.1375,92.2875,0.625
2022-11-11,0.36,3.3289999999999997,46.3298,0,7.8754,0,57.173899999999996,0.36,7.8625,92.42083333333333,0.4083333333333333
2022-11-12,0.36,3.747,52.518299999999996,0,11.8903,0,67.7954,0.36,7.6625000000000005,92.7625,0.9333333333333333
2022-11-13,0.36,3.81,46.4404,0,7.736800000000001,0,57.627,0.36,6.4875,91.68333333333334,0.9666666666666667
2022-11-14,0.36,3.536,42.7669,0,9.6555,0,55.5982,0.36,7.341666666666667,93.74583333333334,0.675
2022-11-15,0.36,3.719,43.9095,0,8.1217,0,55.3902,0.36,7.966666666666667,95.84583333333333,0.23750000000000002
2022-11-16,0.36,4.041,50.5404,0,7.4375,0,61.6586,0.36,9.066666666666666,90.39166666666667,0.8333333333333334
2022-11-17,0.36,3.614,51.2023,0,7.0149,0,61.4708,0.36,10.141666666666667,81.3,2.595833333333333
2022-11-18,0.36,3.529,42.6675,0,8.1936,0,54.0296,0.36,7.841666666666667,87.9875,2.1791666666666667
2022-11-19,0.36,3.178,53.8814,0,11.7212,0,68.4204,0.36,5.95,88.41666666666667,0.6125
2022-11-20,0.36,3.471,48.6284,0,8.4667,0,60.2063,0.36,5.9625,80.075,2.3041666666666667
2022-11-21,0.36,3.854,50.9598,0,6.8777,0,61.3313,0.36,6.554166666666666,80.5125,2.779166666666667
2022-11-22,0.36,3.195,50.8445,0,8.0946,0,61.7744,0.36,6.245833333333334,83.7,2.3041666666666667
2022-11-23,0.36,3.755,49.661500000000004,0,8.3843,0,61.4407,0.36,5.170833333333333,84.57916666666667,1.6291666666666667
2022-11-24,0.36,4.058,52.8052,0,6.8563,0,63.3592,0.36,6.625,87.91666666666667,2.216666666666667
2022-11-25,0.36,3.247,49.0209,0,7.9689,0,59.8769,0.36,5.479166666666667,93.825,0.65
2022-11-26,0.36,3.351,49.4142,0,8.503,0,60.9079,0.36,3.9583333333333335,95.83333333333333,0.48333333333333334
2022-11-27,0.36,3.469,61.7953,0,6.6331,0,71.5372,0.36,3.9375,90.97083333333333,0.6458333333333334
2022-11-28,0.36,3.702,57.6265,0,5.6602,0,66.6287,0.36,5.879166666666666,86.2625,0.6083333333333334
2022-11-29,0.36,3.346,42.0726,0,6.1187000000000005,0,51.1773,0.36,6.916666666666667,88.74583333333334,0.55
2022-11-30,0.36,3.291,59.2766,0,10.029,0,72.2365,0.36,5.275,86.425,1.3416666666666668
2022-12-01,0.36,3.288,54.8668,0,9.6819,0,67.4767,0.36,3.7416666666666667,75.76666666666667,1.4416666666666667
2022-12-02,0.36,3.194,53.7155,0,9.0976,0,65.6468,0.36,3.1166666666666667,82.40416666666667,0.675
2022-12-03,0.36,3.508,58.554,0,8.6711,0,70.3729,0.36,1.6,86.10833333333333,1.7666666666666666
2022-12-04,0.36,3.883,59.202600000000004,0,7.6883,0,70.4139,0.36,1.9291666666666667,90.06666666666666,0.9416666666666667
2022-12-05,0.36,3.241,55.6725,0,12.2421,0,70.79560000000001,0.36,3.3875,90.39166666666667,0.8083333333333333
2022-12-06,0.36,3.722,59.6394,0,10.2691,0,73.2703,0.36,0.9916666666666667,93.00416666666666,0.7583333333333333
2022-12-07,0.36,3.677,58.402300000000004,0,7.4392,0,69.1588,0.36,1.5125,90.57916666666667,0.55
2022-12-08,0.36,3.305,61.1977,0,7.1824,0,71.3254,0.36,0.3208333333333333,86.98333333333333,0.3666666666666667
2022-12-09,0.36,3.626,59.272600000000004,0,6.1036,0,68.6423,0.36,0.25,94.67916666666667,0.3125
2022-12-10,0.36,3.143,60.1405,0,11.9578,0,74.8811,0.36,0.2375,93.15833333333333,0.6166666666666667
2022-12-11,0.36,3.938,58.5598,0,7.9135,0,70.0514,0.36,-3.8583333333333334,91.12083333333334,0.4791666666666667
2022-12-12,0.36,3.615,64.5646,0,8.8926,0,76.71209999999999,0.36,-3.9833333333333334,85.7,0.9916666666666667
2022-12-13,0.36,3.58,57.6763,0,7.276,0,68.1721,0.36,-5.020833333333333,82.86666666666666,1.35
2022-12-14,0.36,3.457,61.0133,0,7.8808,0,71.9911,0.36,-0.45,92.47916666666667,0.6375
2022-12-15,0.36,3.7479999999999998,60.6516,0,10.2476,0,74.2871,0.36,1.8083333333333333,94.45833333333333,1.3416666666666666
2022-12-16,0.36,3.907,63.4448,0,9.4939,0,76.486,0.36,-0.8708333333333333,86.47083333333333,1.1708333333333334
2022-12-17,0.36,3.576,60.6401,0,8.841800000000001,0,72.6982,0.36,-3.0541666666666667,86.45416666666667,0.8125
2022-12-18,0.36,3.799,61.7639,0,14.201,0,79.4038,0.36,-1.2541666666666667,85.6625,0.9708333333333333
2022-12-19,0.36,3.597,62.865,0,6.7019,0,72.8042,0.36,0.8624999999999999,90.6875,0.5125
2022-12-20,0.36,3.053,65.095,0,5.5816,0,73.3694,0.36,3.154166666666667,89.44166666666666,0.5666666666666667
2022-12-21,0.36,3.595,64.9975,0,6.7075000000000005,0,74.9403,0.36,6.641666666666667,94.19166666666666,0.8875
2022-12-22,0.36,3.15,58.701,0,8.5685,0,70.0592,0.36,9.804166666666667,83.075,4.65
2022-12-23,0.36,3.823,62.6597,0,8.3409,0,74.4638,0.36,11.266666666666666,90.32083333333334,4.591666666666667
2022-12-24,0.36,4.008,63.236200000000004,0,9.4839,0,76.3678,0.36,9.416666666666666,90.08333333333333,1.3875
2022-12-25,0.36,3.099,59.6363,0,7.2532,0,69.6281,0.36,7.8,94.20416666666667,0.8291666666666667
2022-12-26,0.36,1.7249999999999999,6.4863,0,0,0,7.8513,0.36,8.708333333333334,90.54166666666667,2.2083333333333335
2022-12-27,0.36,1.7249999999999999,5.9697000000000005,0,0,0,7.3347,0.36,6.195833333333334,84.15833333333333,0.8916666666666666
2022-12-28,0.36,1.7249999999999999,6.1896,0,0,0,7.5546,0.36,3.9208333333333334,88.12916666666666,1.5541666666666667
2022-12-29,0.36,1.7249999999999999,6.6908,0,0,0,8.0558,0.36,7.904166666666667,80.65416666666667,2.925
2022-12-30,0.36,1.7249999999999999,6.4077,0,0,0,7.7727,0.36,6.770833333333333,92.7125,1.7041666666666666
2022-12-31,0.36,1.7249999999999999,5.9479,0,0,0,7.3129,0.36,10.420833333333334,86.10416666666667,1.9791666666666667
2023-01-01,0.36,1.7249999999999999,6.4931,0,0,0,7.8581,0.36,8.658333333333333,86.15,1.0458333333333334
2023-01-02,0.36,1.7249999999999999,6.2608,0,0,0,7.6258,0.36,7.395833333333333,86.38333333333334,0.5583333333333333
2023-01-03,0.36,3.381,62.9141,10.5,8.5088,0,84.9435,0.36,7.379166666666666,96.15,0.08333333333333334
2023-01-04,0.36,3.322,68.4243,10.5,7.3855,0,89.2719,0.36,7.579166666666667,85.78333333333333,3.1375
2023-01-05,0.36,3.161,69.2853,14,9.8161,0,95.9022,0.36,9.216666666666667,91.11666666666666,2.841666666666667
2023-01-06,0.36,3.395,68.2442,21,8.6177,0,100.8972,0.36,7.025,91.7,1.0583333333333333
2023-01-07,0.36,3.569,65.2325,3.5,10.005,0,81.9463,0.36,6.383333333333333,86.18333333333334,0.7875
2023-01-08,0.36,3.279,68.2417,0,8.3326,0,79.4935,0.36,5.145833333333333,94.2,0.5625
2023-01-09,0.36,3.51,65.772,14,7.1398,0,90.0616,0.36,4.933333333333334,86.86666666666666,3.533333333333333
2023-01-10,0.36,3.284,69.2672,14,7.3050999999999995,0,93.4968,0.36,4.733333333333333,77.87083333333334,2.85
2023-01-11,0.36,3.508,64.19239999999999,21,5.6185,0,93.9588,0.36,6.254166666666666,80.45833333333333,2.745833333333333
2023-01-12,0.36,3.301,70.5482,14,8.3345,0,95.8236,0.36,6.45,75.5,3.2583333333333333
2023-01-13,0.36,3.587,64.6398,3.5,7.3166,0,78.6837,0.36,7.016666666666667,79.37916666666666,4.5125
2023-01-14,0.36,3.927,66.0411,0,5.2107,0,74.8187,0.36,6.091666666666667,77.07083333333334,2.254166666666667
2023-01-15,0.36,3.503,65.0479,0,8.5202,0,76.711,0.36,5.875,79.45416666666667,4
2023-01-16,0.36,3.342,62.9216,14,6.1103000000000005,0,86.0139,0.36,1.6958333333333333,86.55833333333334,2.275
2023-01-17,0.36,3.418,66.7922,14,9.3002,0,93.1504,0.36,0.575,93.11666666666666,0.7416666666666667
2023-01-18,0.36,3.024,65.0438,17.5,8.3366,0,93.5442,0.36,0.8125,84.3,1.5333333333333332
2023-01-19,0.36,3.153,62.4004,17.5,8.0702,0,90.7633,0.36,-2.9,82.1,1.1708333333333334
2023-01-20,0.36,3.32,66.6165,14,8.1209,0,91.6975,0.36,-4.583333333333333,81.72916666666667,1.0875
2023-01-21,0.36,2.7493,69.5731,0,7.3619,0,79.3245,0.36,-4.379166666666666,80.85416666666667,1.6083333333333334
2023-01-22,0.36,3.553,63.0742,0,8.3687,0,74.6363,0.36,-0.725,76.975,1.4625
2023-01-23,0.36,3.08,70.0705,14,8.6554,0,95.4455,0.36,0.32916666666666666,75.0125,2.7
2023-01-24,0.36,2.601,71.2627,14,9.0987,0,96.6022,0.36,2.3583333333333334,78.90833333333333,2.1458333333333335
2023-01-25,0.36,3.075,70.0919,7,6.2898,0,86.0968,0.36,1.5625,84.88333333333333,1.5250000000000001
2023-01-26,0.36,3.058,69.9163,14,9.9916,0,96.606,0.36,0.2916666666666667,77.0375,1.0958333333333332
2023-01-27,0.36,3.645,73.5221,0,8.1725,0,84.9794,0.36,-0.2125,77.15416666666667,1.9166666666666667
2023-01-28,0.36,2.983,66.9305,0,6.4843,0,76.03829999999999,0.36,0.48333333333333334,72.29166666666667,2.25
2023-01-29,0.36,3.171,61.597899999999996,0,7.9393,0,72.3482,0.36,0.24166666666666667,70.70416666666667,1.4541666666666666
2023-01-30,0.36,2.899,69.7075,14,6.8248999999999995,0,93.0713,0.36,-0.45416666666666666,82.175,1.8041666666666667
2023-01-31,0.36,3.6919999999999997,66.3207,17.5,7.7663,0,94.9192,0.36,2.0375,84.47916666666667,1.1375
2023-02-01,0.36,3.462,60.2532,0,7.7334,0,71.0883,0.36,3.9833333333333334,70.74583333333334,3.129166666666667
2023-02-02,0.36,3.389,66.4419,14,8.6066,0,92.0773,0.36,5.233333333333333,72.07083333333334,2.9958333333333336
2023-02-03,0.36,3.07,68.597,3.5,9.2973,0,84.1044,0.36,5.733333333333333,66.775,2.4916666666666667
2023-02-04,0.36,3.29,67.5581,0,8.5308,0,79.0187,0.36,5.475,82.79166666666667,0.7708333333333334
2023-02-05,0.36,3.196,62.5618,0,7.1096,0,72.5071,0.36,1.85,93.0875,0.675
2023-02-06,0.36,3.182,65.3175,14,8.693,0,90.8326,0.36,2.5208333333333335,74.15833333333333,2.4208333333333334
2023-02-07,0.36,3.792,71.0957,17.5,7.4094999999999995,0,99.4367,0.36,-0.10416666666666666,67.4,2.245833333333333
2023-02-08,0.36,3.053,66.8903,3.5,5.8275,0,78.9106,0.36,-2.3583333333333334,71.52916666666667,1.3916666666666666
2023-02-09,0.36,4.045,71.1701,14,9.5378,0,98.3929,0.36,-2.1666666666666665,78.02083333333333,0.6791666666666667
2023-02-10,0.36,3.271,59.4116,14,6.301699999999999,0,82.6241,0.36,-1.0791666666666666,75.79583333333333,0.4291666666666667
2023-02-11,0.36,3.14,69.7063,0,10.6621,0,83.148,0.36,-0.10833333333333339,75.63333333333333,0.3416666666666667
2023-02-12,0.36,3.305,66.5167,0,13.052299999999999,0,82.5136,0.36,1.5208333333333335,82.4875,0.8416666666666667
2023-02-13,0.36,3.1959999999999997,58.6063,0,9.3399,0,70.782,0.36,2.441666666666667,85.64583333333333,0.6458333333333334
2023-02-14,0.36,3.245,67.5385,14,9.5157,0,93.9395,0.36,0.4708333333333334,94.72083333333333,0.6833333333333333
2023-02-15,0.36,2.841,60.041199999999996,14,8.338099999999999,0,84.86019999999999,0.36,1.6666666666666667,88.09583333333333,0.5916666666666667
2023-02-16,0.36,3.441,62.8179,14,9.3842,0,89.2832,0.36,4.529166666666667,72.05833333333334,0.6416666666666667
2023-02-17,0.36,2.673,65.5783,21,8.6946,0,97.5857,0.36,9.1125,65.77916666666667,1.3541666666666667
2023-02-18,0.36,2.858,64.3589,0,7.0609,0,73.91799999999999,0.36,10.095833333333333,72.03333333333333,1.9333333333333333
2023-02-19,0.36,3.26,64.2979,0,7.6885,0,74.88589999999999,0.36,8.291666666666666,75.25,2.066666666666667
2023-02-20,0.36,3.26,63.9834,14,6.2075,0,87.0908,0.36,8.066666666666666,71.6875,0.6208333333333333
2023-02-21,0.36,3.894,60.8585,14,6.0931,0,84.4856,0.36,5.966666666666667,77.21666666666667,0.4625
2023-02-22,0.36,3.353,57.2577,14,8.2133,0,82.4641,0.36,6.675,81.90416666666667,0.7458333333333333
2023-02-23,0.36,2.9210000000000003,64.4559,0,8.1799,0,75.1969,0.36,8.9875,85.10416666666667,0.42916666666666664
2023-02-24,0.36,3.327,61.3731,14,9.9516,0,88.2919,0.36,7.391666666666667,83.5375,1.0666666666666667
2023-02-25,0.36,3.2319999999999998,62.8213,0,7.0468,0,72.7401,0.36,5.241666666666667,69.45,1.8
2023-02-26,0.36,3.226,65.1806,0,10.6435,0,78.6899,0.36,0.1375,60.25416666666667,4.283333333333333
2023-02-27,0.36,3.212,61.4413,14,5.9268,0,84.2202,0.36,-0.3208333333333333,67.8375,3.85
2023-02-28,0.36,3.28,66.2863,17.5,8.0162,0,94.7224,0.36,-0.27083333333333337,69.4125,2.275
2023-03-01,0.36,3.195,57.1042,14,6.1474,0,80.0864,0.36,1.2916666666666667,70.90833333333333,1.8166666666666667
2023-03-02,0.36,3.642,61.9101,17.5,6.5263,0,89.2182,0.36,2.1833333333333336,77.55,0.6666666666666666
2023-03-03,0.36,3.403,55.5667,21,8.9388,0,88.5483,0.36,3.7083333333333335,76.94166666666666,0.7416666666666667
